Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,ExterQual,KitchenQual,GarageCars,PoolQC,MoSold,YrSold,SaleType,SalePrice
1325,20,RL,75,9986,Inside,Somerst,1Fam,1Story,8,2006,2007,Gd,Gd,3,NA,2,2007,New,147000
1326,30,RM,40,3636,Inside,IDOTRR,1Fam,1Story,4,1922,1950,TA,TA,0,NA,1,2008,WD,55000
1327,30,RH,70,4270,Inside,Edwards,1Fam,1Story,3,1931,2006,TA,Gd,0,NA,5,2007,WD,79000
1328,20,RL,60,6600,Inside,Mitchel,1Fam,1Story,5,1982,2008,Gd,Gd,1,NA,10,2008,WD,130500
1329,50,RM,60,10440,Corner,OldTown,1Fam,1.5Fin,6,1920,1950,Gd,TA,2,NA,6,2008,WD,256000
1330,60,RL,63,9084,Inside,Gilbert,1Fam,2Story,7,1998,1998,TA,TA,2,NA,6,2006,WD,176500
1331,20,RL,85,10000,Inside,Somerst,1Fam,1Story,8,2006,2006,Gd,Gd,3,NA,12,2007,WD,227000
1332,80,RL,55,10780,Inside,CollgCr,1Fam,SLvl,5,1976,1976,TA,TA,2,NA,7,2006,WD,132500
1333,20,RL,67,8877,Inside,Edwards,1Fam,1Story,4,1938,1958,TA,TA,1,NA,5,2009,WD,100000
1334,50,RM,60,7200,Corner,IDOTRR,1Fam,1.5Fin,5,1938,1995,TA,Gd,1,NA,7,2006,WD,125500
1335,160,RM,24,2368,Inside,BrDale,TwnhsE,2Story,5,1970,1970,TA,TA,2,NA,5,2009,WD,125000
1336,20,RL,80,9650,Inside,NWAmes,1Fam,1Story,6,1977,1977,TA,TA,2,NA,4,2009,WD,167900
1337,90,RL,87,9246,Inside,NWAmes,Duplex,1Story,5,1973,1973,TA,TA,2,NA,11,2008,WD,135000
1338,30,RM,153,4118,Corner,OldTown,1Fam,1Story,4,1941,1950,TA,Fa,0,NA,3,2006,WD,52500
1339,60,RL,95,13450,Corner,CollgCr,1Fam,2Story,7,2002,2002,Gd,Gd,2,NA,6,2006,WD,200000
1340,20,RL,120,9560,Corner,CollgCr,1Fam,1Story,5,1972,1972,TA,TA,1,NA,6,2006,WD,128500
1341,20,RL,70,8294,Inside,NAmes,1Fam,1Story,4,1971,1971,TA,TA,4,NA,6,2007,WD,123000
1342,20,RL,66,13695,Inside,SawyerW,1Fam,1Story,6,2003,2004,TA,Gd,2,NA,7,2008,WD,155000
1343,60,RL,NA,9375,Inside,CollgCr,1Fam,2Story,8,2002,2002,Gd,Gd,2,NA,8,2007,WD,228500
1344,50,RL,57,7558,Inside,Crawfor,1Fam,1.5Fin,6,1928,1950,TA,TA,2,NA,3,2009,WD,177000
1345,60,RL,85,11103,Corner,CollgCr,1Fam,2Story,7,2006,2006,Gd,Gd,2,NA,7,2007,New,155835
1346,30,RM,50,6000,Inside,OldTown,1Fam,1Story,4,1920,1950,TA,Fa,1,NA,7,2007,WD,108500
1347,20,RL,NA,20781,CulDSac,NWAmes,1Fam,1Story,7,1968,2003,TA,TA,2,NA,6,2006,WD,262500
1348,20,RL,93,15306,Corner,Timber,1Fam,1Story,8,2006,2007,Gd,Gd,3,NA,5,2007,New,283463
1349,20,RL,NA,16196,Inside,SawyerW,1Fam,1Story,7,1998,1998,Gd,Gd,2,NA,8,2007,WD,215000
1350,70,RM,50,5250,Inside,OldTown,1Fam,2Story,8,1872,1987,TA,TA,0,NA,12,2008,WD,122000
1351,90,RL,91,11643,Inside,NAmes,Duplex,2Story,5,1969,1969,TA,TA,4,NA,8,2009,WD,200000
1352,60,RL,70,9247,Inside,NAmes,1Fam,2Story,6,1962,1962,TA,TA,2,NA,3,2008,WD,171000
1353,50,RM,50,6000,Inside,BrkSide,1Fam,1.5Fin,6,1937,2000,Gd,TA,2,NA,7,2009,WD,134900
1354,50,RL,56,14720,CulDSac,NoRidge,1Fam,1.5Fin,8,1995,1996,Gd,Gd,3,NA,3,2010,WD,410000
1355,60,RL,NA,10316,Inside,CollgCr,1Fam,2Story,7,2000,2000,Gd,Gd,3,NA,6,2008,WD,235000
1356,80,RL,102,10192,Inside,NWAmes,1Fam,SLvl,7,1968,1992,TA,Gd,2,NA,9,2006,WD,170000
1357,20,RL,NA,9477,Corner,NAmes,1Fam,1Story,5,1966,1966,TA,TA,1,NA,10,2008,WD,110000
1358,20,RL,NA,12537,CulDSac,NAmes,1Fam,1Story,5,1971,2008,TA,TA,2,NA,4,2010,WD,149900
1359,160,FV,NA,2117,Inside,Somerst,Twnhs,2Story,6,2000,2000,Gd,Gd,2,NA,6,2010,WD,177500
1360,20,RL,129,16737,FR3,NridgHt,1Fam,1Story,9,2004,2005,Gd,Ex,3,NA,9,2006,WD,315000
1361,70,RL,51,9842,Inside,SWISU,1Fam,2Story,5,1921,1998,TA,TA,2,NA,5,2008,WD,189000
1362,20,RL,124,16158,Inside,StoneBr,1Fam,1Story,7,2005,2005,Gd,Gd,2,NA,6,2009,WD,260000
1363,50,RL,NA,12513,FR2,NAmes,1Fam,1.5Fin,4,1920,2007,TA,TA,1,NA,6,2009,WD,104900
1364,60,RL,73,8499,Inside,Gilbert,1Fam,2Story,6,2006,2007,TA,Gd,2,NA,3,2007,New,156932
1365,160,FV,30,3180,Inside,Somerst,TwnhsE,2Story,7,2005,2005,Gd,Gd,2,NA,4,2006,WD,144152
1366,60,FV,NA,7500,Inside,Somerst,1Fam,2Story,7,2000,2000,Gd,Gd,2,NA,1,2010,WD,216000
1367,60,RL,68,9179,Inside,CollgCr,1Fam,2Story,7,1999,1999,Gd,Gd,2,NA,6,2008,WD,193000
1368,160,RM,41,2665,Inside,MeadowV,TwnhsE,2Story,5,1977,1977,TA,TA,1,NA,7,2006,WD,127000
1369,120,RM,NA,4435,Inside,CollgCr,TwnhsE,1Story,6,2003,2004,Gd,Gd,2,NA,6,2009,WD,144000
1370,20,RL,48,10635,FR2,CollgCr,1Fam,1Story,8,2003,2003,Gd,Gd,2,NA,5,2010,WD,232000
1371,50,RL,90,5400,Corner,OldTown,1Fam,1.5Fin,4,1920,1950,Fa,TA,1,NA,10,2009,WD,105000
1372,80,RL,80,9600,Inside,NAmes,1Fam,SLvl,6,1955,1996,TA,Gd,1,NA,10,2008,WD,165500
1373,60,RL,75,9750,Corner,CollgCr,1Fam,2Story,7,1998,1998,TA,Gd,2,NA,6,2006,WD,274300
1374,20,RL,NA,11400,Inside,NoRidge,1Fam,1Story,10,2001,2002,Ex,Ex,3,NA,3,2007,WD,466500
1375,60,FV,85,10625,Inside,Somerst,1Fam,2Story,7,2005,2005,Gd,Gd,3,NA,7,2008,WD,250000
1376,20,RL,89,10991,Inside,Timber,1Fam,1Story,8,2007,2007,Gd,Gd,3,NA,12,2007,New,239000
1377,30,RL,52,6292,Inside,SWISU,1Fam,1Story,6,1930,1950,TA,TA,1,NA,4,2008,WD,91000
1378,50,RL,60,10998,Inside,Edwards,1Fam,1.5Fin,5,1941,1960,TA,TA,2,NA,7,2009,WD,117000
1379,160,RM,21,1953,Inside,BrDale,Twnhs,2Story,6,1973,1973,TA,TA,1,NA,6,2006,WD,83000
1380,80,RL,73,9735,Inside,Timber,1Fam,SLvl,5,2006,2007,TA,Gd,2,NA,5,2008,WD,167500
1381,30,RL,45,8212,Inside,Edwards,1Fam,1Story,3,1914,1950,TA,TA,1,NA,6,2010,WD,58500
1382,20,RL,NA,12925,Corner,NAmes,1Fam,1Story,6,1970,1970,TA,TA,2,NA,5,2008,WD,237500
1383,70,RM,60,7200,Corner,OldTown,1Fam,2Story,7,1920,1950,TA,Gd,2,NA,10,2006,WD,157000
1384,30,RL,NA,25339,Inside,Sawyer,1Fam,1Story,5,1918,2007,TA,Gd,2,NA,8,2007,WD,112000
1385,50,RL,60,9060,Inside,Edwards,1Fam,1.5Fin,6,1939,1950,TA,TA,1,NA,10,2009,WD,105000
1386,50,RM,40,5436,Inside,IDOTRR,1Fam,1.5Fin,4,1922,2007,TA,Gd,1,NA,5,2010,WD,125500
1387,60,RL,80,16692,Inside,NWAmes,1Fam,2Story,7,1978,1978,TA,Gd,2,Fa,7,2006,WD,250000
1388,50,RM,60,8520,Inside,OldTown,1Fam,1.5Fin,6,1916,1950,TA,Gd,1,NA,8,2007,CWD,136000
1389,20,RL,42,14892,CulDSac,Gilbert,1Fam,1Story,9,2006,2007,Ex,Ex,3,NA,10,2009,WD,377500
1390,50,RM,60,6000,Inside,BrkSide,1Fam,1.5Fin,6,1941,1950,TA,TA,2,NA,3,2007,WD,131000
1391,20,RL,70,9100,Inside,CollgCr,1Fam,1Story,7,2000,2000,Gd,Gd,2,NA,9,2006,WD,235000
1392,90,RL,65,8944,Inside,NAmes,Duplex,1Story,5,1967,1967,TA,TA,3,NA,4,2009,WD,124000
1393,85,RL,68,7838,Inside,NAmes,1Fam,SFoyer,5,1967,1967,TA,TA,1,NA,12,2006,WD,123000
1394,190,RM,60,10800,Inside,OldTown,2fmCon,1.5Fin,6,1905,2000,TA,TA,2,NA,4,2008,WD,163000
1395,120,RL,53,4045,Inside,Blmngtn,TwnhsE,1Story,7,2006,2006,Gd,Gd,3,NA,10,2006,New,246578
1396,60,RL,88,12665,Inside,Timber,1Fam,2Story,8,2005,2006,Gd,Gd,3,NA,2,2007,WD,281213
1397,20,RL,NA,57200,Inside,Timber,1Fam,1Story,5,1948,1950,TA,TA,2,NA,6,2010,WD,160000
1398,70,RM,51,6120,Inside,BrkSide,1Fam,2Story,5,1920,2004,TA,TA,1,NA,5,2007,WD,137500
1399,50,RL,60,7200,Inside,NAmes,1Fam,1.5Fin,5,1950,1982,TA,TA,1,NA,5,2009,WD,138000
1400,50,RL,51,6171,Inside,SWISU,1Fam,1.5Fin,6,1925,1990,TA,Gd,1,NA,10,2009,WD,137450
1401,50,RM,50,6000,Corner,BrkSide,1Fam,1.5Fin,6,1929,1950,TA,TA,1,NA,7,2008,WD,120000
1402,60,RL,62,7415,Inside,Gilbert,1Fam,2Story,6,2004,2004,TA,TA,2,NA,4,2008,WD,193000
1403,20,RL,64,6762,Inside,CollgCr,1Fam,1Story,7,2006,2006,Gd,Gd,2,NA,7,2006,New,193879
1404,20,RL,49,15256,CulDSac,Somerst,1Fam,1Story,8,2007,2007,Gd,Gd,3,NA,8,2007,WD,282922
1405,50,RL,60,10410,Corner,OldTown,1Fam,1.5Fin,3,1915,1950,TA,TA,3,NA,1,2006,WD,105000
1406,120,RM,44,3842,Inside,Crawfor,TwnhsE,1Story,8,2004,2005,Gd,Gd,2,NA,1,2008,WD,275000
1407,85,RL,70,8445,Corner,CollgCr,1Fam,SFoyer,5,1972,2007,TA,TA,2,NA,3,2009,WD,133000
1408,20,RL,NA,8780,Corner,Mitchel,1Fam,1Story,5,1985,1985,TA,TA,0,NA,3,2009,WD,112000
1409,70,RM,60,7740,Inside,OldTown,1Fam,2Story,4,1910,1950,TA,TA,2,NA,6,2010,WD,125500
1410,60,RL,46,20544,CulDSac,NWAmes,1Fam,2Story,7,1986,1991,TA,TA,2,NA,11,2008,WD,215000
1411,60,RL,79,12420,Inside,CollgCr,1Fam,2Story,7,2001,2001,Gd,Gd,2,NA,6,2009,WD,230000
1412,50,RL,80,9600,Inside,NAmes,1Fam,1.5Fin,6,1950,2005,TA,TA,1,NA,9,2009,WD,140000
1413,90,RL,60,7200,Inside,NAmes,Duplex,1Story,4,1949,1950,TA,TA,2,NA,6,2009,WD,90000
1414,20,RL,88,10994,Corner,SawyerW,1Fam,1Story,8,2005,2006,Gd,Gd,2,NA,9,2009,COD,257000
1415,50,RL,64,13053,Inside,BrkSide,1Fam,1.5Fin,6,1923,2000,TA,Gd,2,NA,6,2008,WD,207000
1416,120,RL,51,3635,Inside,Blmngtn,TwnhsE,1Story,7,2007,2007,Gd,Gd,3,NA,5,2009,WD,175900
1417,190,RM,60,11340,Inside,OldTown,2fmCon,2Story,4,1885,1950,TA,TA,2,NA,4,2010,WD,122500
1418,60,RL,NA,16545,Inside,NoRidge,1Fam,2Story,8,1998,1998,Gd,Gd,3,NA,5,2009,WD,340000
1419,20,RL,71,9204,Inside,NAmes,1Fam,1Story,5,1963,1963,TA,TA,1,NA,8,2008,COD,124000
1420,20,RL,NA,16381,Inside,Crawfor,1Fam,1Story,6,1969,1969,Gd,Gd,2,NA,12,2006,WD,223000
1421,60,RL,90,11700,Corner,NWAmes,1Fam,2Story,6,1968,1968,TA,TA,2,NA,5,2006,WD,179900
1422,120,RL,53,4043,Inside,NPkVill,TwnhsE,1Story,6,1977,1977,TA,TA,2,NA,7,2010,WD,127500
1423,120,RM,37,4435,Inside,CollgCr,TwnhsE,1Story,6,2003,2003,Gd,Gd,2,NA,3,2008,WD,136500
1424,80,RL,NA,19690,CulDSac,Edwards,1Fam,SLvl,6,1966,1966,Gd,Gd,2,Gd,8,2006,WD,274970
1425,20,RL,NA,9503,Inside,NAmes,1Fam,1Story,5,1958,1983,TA,TA,1,NA,6,2007,WD,144000
1426,20,RL,80,10721,Inside,NAmes,1Fam,1Story,6,1959,1959,Gd,Gd,2,NA,10,2008,WD,142000
1427,60,RL,81,10944,Inside,NoRidge,1Fam,2Story,7,1994,1994,Gd,Gd,2,NA,8,2008,WD,271000
1428,50,RL,60,10930,Inside,NAmes,1Fam,1.5Fin,5,1945,1950,TA,TA,1,NA,4,2008,WD,140000
1429,30,RM,60,7200,Corner,OldTown,1Fam,1Story,5,1940,1992,TA,Gd,1,NA,2,2010,WD,119000
1430,20,RL,NA,12546,Corner,NWAmes,1Fam,1Story,6,1981,1981,Gd,Gd,2,NA,4,2007,WD,182900
1431,60,RL,60,21930,Inside,Gilbert,1Fam,2Story,5,2005,2005,Gd,TA,2,NA,7,2006,WD,192140
1432,120,RL,NA,4928,Inside,NPkVill,TwnhsE,1Story,6,1976,1976,TA,TA,2,NA,10,2009,WD,143750
1433,30,RL,60,10800,Inside,OldTown,1Fam,1Story,4,1927,2007,TA,TA,1,NA,8,2007,WD,64500
1434,60,RL,93,10261,Inside,Gilbert,1Fam,2Story,6,2000,2000,TA,TA,2,NA,5,2008,WD,186500
1435,20,RL,80,17400,Inside,Mitchel,1Fam,1Story,5,1977,1977,TA,TA,2,NA,5,2006,WD,160000
1436,20,RL,80,8400,Inside,NAmes,1Fam,1Story,6,1962,2005,Gd,Gd,2,NA,7,2008,COD,174000
1437,20,RL,60,9000,FR2,NAmes,1Fam,1Story,4,1971,1971,TA,TA,2,NA,5,2007,WD,120500
1438,20,RL,96,12444,FR2,NridgHt,1Fam,1Story,8,2008,2008,Ex,Ex,3,NA,11,2008,New,394617
1439,20,RM,90,7407,Inside,OldTown,1Fam,1Story,6,1957,1996,TA,TA,2,NA,4,2010,WD,149700
1440,60,RL,80,11584,Inside,NWAmes,1Fam,SLvl,7,1979,1979,TA,TA,2,NA,11,2007,WD,197000
1441,70,RL,79,11526,Inside,Crawfor,1Fam,2.5Fin,6,1922,1994,TA,TA,2,NA,9,2008,WD,191000
1442,120,RM,NA,4426,Inside,CollgCr,TwnhsE,1Story,6,2004,2004,Gd,Gd,2,NA,5,2008,WD,149300
1443,60,FV,85,11003,Inside,Somerst,1Fam,2Story,10,2008,2008,Ex,Ex,3,NA,4,2009,WD,310000
1444,30,RL,NA,8854,Inside,BrkSide,1Fam,1.5Unf,6,1916,1950,TA,Fa,1,NA,5,2009,WD,121000
1445,20,RL,63,8500,FR2,CollgCr,1Fam,1Story,7,2004,2004,Gd,Gd,2,NA,11,2007,WD,179600
1446,85,RL,70,8400,Inside,Sawyer,1Fam,SFoyer,6,1966,1966,TA,TA,1,NA,5,2007,WD,129000
1447,20,RL,NA,26142,CulDSac,Mitchel,1Fam,1Story,5,1962,1962,TA,TA,1,NA,4,2010,WD,157900
1448,60,RL,80,10000,Inside,CollgCr,1Fam,2Story,8,1995,1996,Gd,Gd,2,NA,12,2007,WD,240000
1449,50,RL,70,11767,Inside,Edwards,1Fam,2Story,4,1910,2000,TA,TA,1,NA,5,2007,WD,112000
1450,180,RM,21,1533,Inside,MeadowV,Twnhs,SFoyer,5,1970,1970,TA,Ex,0,NA,8,2006,WD,92000
1451,90,RL,60,9000,FR2,NAmes,Duplex,2Story,5,1974,1974,TA,TA,0,NA,9,2009,WD,136000
1452,20,RL,78,9262,Inside,Somerst,1Fam,1Story,8,2008,2009,Gd,Ex,3,NA,5,2009,New,287090
1453,180,RM,35,3675,Inside,Edwards,TwnhsE,SLvl,5,2005,2005,TA,TA,2,NA,5,2006,WD,145000
1454,20,RL,90,17217,Inside,Mitchel,1Fam,1Story,5,2006,2006,TA,TA,0,NA,7,2006,WD,84500
1455,20,FV,62,7500,Inside,Somerst,1Fam,1Story,7,2004,2005,Gd,Gd,2,NA,10,2009,WD,185000
1456,60,RL,62,7917,Inside,Gilbert,1Fam,2Story,6,1999,2000,TA,TA,2,NA,8,2007,WD,175000
1457,20,RL,85,13175,Inside,NWAmes,1Fam,1Story,6,1978,1988,TA,TA,2,NA,2,2010,WD,210000
1458,70,RL,66,9042,Inside,Crawfor,1Fam,2Story,7,1941,2006,Ex,Gd,1,NA,5,2010,WD,266500
1459,20,RL,68,9717,Inside,NAmes,1Fam,1Story,5,1950,1996,TA,Gd,1,NA,4,2010,WD,142125
1460,20,RL,75,9937,Inside,Edwards,1Fam,1Story,5,1965,1965,Gd,TA,1,NA,6,2008,WD,147500
